9880,8535,1
10233,8686,0
9885,9882,1
8564,9875,2
10167,8529,0
8600,9876,1
10235,10229,2
8593,9908,3
8640,8611,2
8674,8277,1
8033,8027,2
8019,8673,3
7844,7841,0
9773,9772,0
10212,7842,0
9768,8348,1
9925,9800,4
9906,10205,0
8560,8315,1
8558,7878,2
8302,8372,0
9987,8571,3
9989,10001,3
8475,9986,1
9984,274581,2
9825,10261,4
8191,8466,1
8455,8667,2
9826,10194,1
8197,8456,0
8472,8654,1
8659,10252,1
7794,9851,2
8689,8550,3
10249,8588,3
9830,9827,2
9837,4087,3
10189,8722,1
9905,10269,1
8406,9823,0
8177,9789,1
8697,9904,3
8358,9790,0
8543,8524,3
8540,7943,2
9761,10228,0
10217,10218,2
6433,7788,1
8525,6413,0
2182,8030,1
1957,8020,1
1601,10265,1
9807,10264,0
6547,10214,2
9764,10215,1
6403,158085,2
9938,8485,0
8429,8284,2
8066,8426,0
8597,8467,0
9927,8649,2
7869,8581,0
8305,8634,0
10267,8370,3
9864,9910,1
8203,9991,0
9748,7819,3
8226,9810,3
9791,6631,1
8025,8569,2
8245,2186,1
10238,8613,0
9865,8633,1
8466,10260,1
8529,8533,0
9876,9882,1
1601,8033,2
10214,10212,3
8581,8305,1
8372,9865,5
8342,10000,2
9991,9987,0
9986,9985,0
10252,8197,2
8654,10003,3
4087,9748,2
8588,8639,1
8592,8550,3
9837,9747,2
9810,8697,5
9790,9905,2
8524,9880,3
10233,8564,1
8636,8600,1
9875,8534,2
10167,8543,1
6413,10217,3
9908,9791,2
8674,10228,1
8277,8611,2
8030,8028,3
10265,2182,1
158085,6547,0
10264,7844,0
8348,6403,2
10205,8560,4
8634,8558,5
7878,10267,1
8370,8302,0
10191,10243,2
10190,10179,2
9824,9930,1
8573,9989,2
274581,8635,4
9994,9984,0
8571,8203,3
8667,8659,0
8650,8472,0
8456,8668,1
10261,8455,2
10172,8191,2
10194,9825,3
8586,9826,0
9827,8689,3
7819,9831,2
9847,9830,2
9851,10249,0
9853,7794,1
9823,8178,1
9788,8177,3
9904,8721,1
10269,10189,0
8722,8406,1
8460,8358,1
8686,7943,2
9804,8540,2
10229,6433,2
10218,10235,2
7788,9761,0
6631,8640,1
8593,8525,5
2186,1957,1
8023,8245,2
8569,8019,1
10215,9773,0
7842,10238,1
9772,9807,3
7841,9764,0
8485,8429,3
8284,8066,1
9927,9925,0
8426,8597,1
9800,8467,0
9783,9864,0
10268,9906,0
8315,7869,0
8633,9910,3
9956,10192,0
10199,9931,0
10001,8475,1
9941,9829,0
9789,8226,1
8535,9885,0
8020,8673,0
8027,8025,0
8613,9768,1
8649,9938,2
9748,9837,2
9825,8466,1
8455,8586,3
8668,8667,1
8472,8456,1
7794,4087,1
9747,7819,5
8639,9847,1
8550,9827,0
10249,9853,0
9831,9851,1
9925,8426,1
10199,10192,1
8191,10261,1
8197,8650,1
10260,10194,2
10003,10172,2
9826,10252,0
8659,8654,1
8689,8592,1
9829,8588,2
9830,9941,1
9882,9875,1
8673,2186,2
6403,7842,1
9865,8370,0
8635,8342,2
9985,8571,0
9989,9994,1
8466,8456,0
8586,8668,2
9827,8639,1
4087,9747,2
9853,9748,3
8721,9788,1
9810,9789,2
8529,8535,0
9880,10233,0
8534,8524,0
9885,9804,2
8564,8600,2
8540,10167,2
8686,8636,4
10217,8593,1
10218,6413,0
8611,8674,1
2182,8020,3
8025,8023,1
10215,9772,0
9764,10214,0
9773,7841,5
10212,8613,4
9906,9783,2
7869,10205,0
10267,8634,0
8302,7878,5
10243,9931,1
10192,10190,4
9824,10191,0
8203,8573,0
10001,9986,2
8475,274581,2
9984,9987,0
8191,10252,1
8650,10194,1
10260,8667,3
10172,8197,3
8472,8455,0
10003,9826,1
8659,9825,0
8654,10261,1
7819,10249,1
8588,8550,2
9847,9831,1
9837,7794,2
9851,9829,2
9941,8689,2
10189,9905,4
8178,8722,5
8406,9790,3
8226,9904,4
8177,9823,0
8697,8460,4
8533,8543,0
7943,9876,2
10228,9791,0
9761,9908,1
8277,6433,2
7788,10229,0
8033,8030,1
8245,8569,2
1957,8027,0
9807,158085,0
6547,10264,1
9768,10238,3
8305,8315,1
8558,8581,2
9910,8372,0
9864,8633,1
10179,9956,3
9930,10199,0
10000,9991,2
8592,9830,2
8358,10269,1
6631,8525,0
8028,10265,0
8019,1601,3
7844,8348,2
8560,10268,3
10252,8466,1
10233,8540,1
2186,8020,1
7878,9865,0
8571,10000,3
9987,8203,3
8573,9985,3
9826,8650,3
8667,8586,1
8592,9827,3
10249,9941,2
9830,9853,0
10269,8406,0
9790,8697,2
9880,9882,1
9876,8535,1
8564,8636,1
9875,8529,3
10167,8534,0
9804,7943,0
8600,8533,1
8674,8640,1
6413,8611,1
9791,10217,3
9908,7788,1
8028,2182,3
8030,1957,1
8426,8485,0
10268,7869,2
10205,8305,2
8581,10267,2
8370,9910,1
9931,9930,3
10191,10192,0
10190,9824,3
274581,9989,2
9994,10001,0
8342,8475,4
9991,9984,4
9986,8635,3
9825,10260,1
8455,8659,2
8668,8654,2
8197,8472,0
8456,10003,2
10261,10172,1
10194,8191,1
7794,9748,0
9747,9851,0
8689,8588,1
9829,7819,2
9831,9837,0
9823,8226,4
10189,8721,3
9788,9810,1
9905,8358,2
9904,8178,1
8722,8177,1
8460,9789,2
8524,8686,1
8543,9885,0
10235,6631,2
10229,8277,1
6433,9761,2
8525,10218,1
8593,10228,4
8245,8027,2
8023,8033,1
10265,8019,2
9925,8284,2
9938,8597,3
8429,9800,3
8066,9927,3
8467,8649,2
9906,9864,3
9783,8560,0
8634,8302,5
8372,8633,0
9956,10199,3
10179,10243,1
8550,9847,2
8569,8673,0
1601,8025,1
8315,8558,3
7841,10215,3
8342,10001,5
9987,9985,0
9991,8635,0
9994,8475,3
8472,8668,1
10003,9825,2
8586,10194,1
8659,10261,0
9748,9747,3
9837,8639,2
9853,9829,1
9847,8592,2
9789,9788,1
8721,9790,2
8529,10233,1
8533,9880,2
8534,8543,2
8535,9875,0
8636,9876,2
9885,10167,7
8540,8600,1
8686,9804,3
7788,8593,2
6631,8611,0
8277,10235,0
9791,8640,1
8023,8673,2
8027,8020,1
1601,1957,5
8613,6547,1
7842,9773,2
8348,9807,0
10214,9772,1
9768,6403,1
10238,10212,1
8485,9925,1
8560,9906,2
8558,10205,1
10267,8315,0
8302,8581,1
10192,10179,2
9930,10243,0
9824,9931,0
274581,9986,0
8571,9989,1
8203,9984,1
8191,8667,1
8650,8455,1
10260,9826,1
10172,8456,2
8466,8197,2
8654,10252,0
7794,10249,2
7819,9830,1
4087,9831,1
8588,9827,1
9941,8550,3
8178,9905,0
8406,8460,3
8226,8722,3
8697,10269,2
9810,9823,0
8358,10189,2
9882,8564,2
7943,8524,0
10217,8525,3
10228,6433,2
9761,10229,0
6413,8674,2
10265,8025,1
8030,8245,1
8569,2186,1
10264,9764,2
8284,8467,1
8066,8429,4
8597,8649,0
9800,8426,0
8305,10268,0
9865,8634,1
9910,7878,0
8633,8370,5
9864,8372,2
9956,10190,3
10199,10191,0
8573,10000,1
9851,8689,1
8177,9904,0
10218,9908,2
8028,8019,0
2182,8033,1
158085,7844,1
9927,9938,1
7869,9783,0
9826,8472,1
9880,9876,1
8543,8529,4
1957,8569,0
8033,8028,2
9807,8613,3
8649,8485,0
8370,8372,2
9986,8342,0
9989,9991,0
10001,274581,1
10252,8586,1
8456,10260,1
9827,9941,2
8592,8588,2
9830,9851,1
9788,8226,3
8722,8358,0
8460,8177,3
8533,7943,0
8564,8540,0
9882,8535,3
9804,8524,0
8600,10233,2
6433,9791,1
9908,8277,3
8525,7788,1
8674,9761,1
10229,10218,3
2186,8027,1
8673,1601,2
8020,8023,1
8025,2182,1
10215,10264,1
6403,10238,4
10212,8348,1
9764,158085,1
10268,8558,2
10205,10267,1
8315,8302,1
8581,9865,2
10192,9824,0
10179,9930,2
10190,10191,1
8635,9994,1
9985,8203,2
8475,8573,1
9984,8571,0
9825,8191,3
8455,10172,2
8668,10003,0
8667,8466,0
8197,8659,0
10261,8650,1
10194,8654,2
9747,7794,1
8639,9853,1
8689,9847,1
8550,7819,3
10249,4087,2
9831,9748,1
9823,9789,2
9905,8697,1
9904,9810,1
10269,8721,0
9790,8178,1
8534,9885,0
9875,8686,2
10167,8636,2
8593,6631,4
10235,6413,2
8611,10228,2
8640,10217,1
7844,9768,3
6547,7842,1
9773,10214,2
9925,8066,1
9938,9800,3
8429,8426,3
8597,8284,1
8560,9864,0
9906,7869,4
8634,9910,0
7878,8633,0
9931,9956,2
10243,10199,2
10000,9987,2
9829,9837,1
10189,8406,1
8245,10265,3
8019,8030,1
9772,7841,1
8467,9927,2
9783,8305,1
274581,8342,1
9876,8543,1
9991,8475,4
8573,10001,4
9994,9986,5
8571,8635,2
9984,9985,0
8524,9875,1
8529,8564,1
8535,8600,3
10233,9885,1
8636,9882,1
8540,8533,1
8686,9880,2
9804,10167,1
9987,9989,3
8203,10000,1
7943,8534,3
10172,10252,2
1601,8245,0
7841,6547,3
8342,9991,2
8635,9985,0
274581,9994,2
8191,8668,1
10260,8455,1
8586,10261,1
9748,8592,1
9747,9831,2
9851,8639,2
9853,8550,1
8721,9905,3
9788,9823,0
9880,8636,0
8533,10233,1
9885,8540,2
8543,9804,2
8564,8535,1
9875,9876,6
8600,8524,2
7788,10235,0
9908,8640,1
10218,8611,2
6413,10228,2
2182,8019,1
8027,8673,1
10214,10215,1
7842,9807,1
10264,9772,2
9768,10212,4
9925,8597,2
8305,9906,0
8558,9783,0
8302,10205,2
9864,8370,4
10243,10190,1
9824,9956,1
9986,8573,2
10000,9984,1
10001,8571,2
8475,9987,0
8650,8667,0
8466,10194,1
8472,9825,0
10003,8197,2
8659,9826,2
8654,8456,2
7794,9829,1
7819,8689,2
4087,9830,0
9847,9827,3
9837,10249,1
9789,9904,0
8178,10189,1
8406,8358,2
8226,8460,1
8177,9790,3
9810,10269,4
8534,8529,0
10167,7943,1
9882,8686,0
8277,9761,2
9791,8525,1
8593,6433,3
10229,8674,2
8028,1957,0
8030,8025,1
8023,2186,2
158085,9773,0
8613,6403,1
8348,9764,2
8284,8429,2
8066,9938,1
8426,8467,0
9800,8649,2
7869,8560,1
10267,10268,3
9865,8315,0
8633,8634,3
8372,7878,1
9931,10179,1
10191,9930,0
9989,8203,0
9941,8588,0
8697,8722,0
10217,6631,2
10265,8033,3
8569,8020,1
10238,7844,0
8485,9927,1
9910,8581,3
8659,10260,2
10233,8534,1
8027,8569,2
8560,8305,1
9985,10000,1
9987,10001,3
9994,8342,1
10172,8650,2
10194,10003,2
9827,7819,1
8592,9941,2
9748,10249,5
9790,8226,1
8460,9810,3
8524,10167,1
8529,9882,2
8535,8543,0
9876,8564,1
8636,9875,2
8540,9880,2
9804,8600,1
10228,7788,2
6631,9908,1
6433,6413,3
8674,10218,1
8020,10265,0
8245,2182,2
9906,8558,2
9783,10267,3
10268,8302,0
10205,9865,2
9956,10243,1
10179,10191,0
10199,9824,0
9991,9986,2
8573,274581,0
8571,8475,2
8203,8635,1
9984,9989,1
9825,8667,2
8191,8654,1
9826,8455,1
8668,10252,3
8456,8586,4
10261,8197,1
8466,8472,8
8639,9747,1
8689,9853,0
8550,9851,0
9829,4087,2
9830,9837,1
9831,7794,0
9823,8697,6
10189,8177,2
9905,8406,2
9904,9788,0
8358,8721,1
10269,8178,3
8722,9789,2
8686,8533,3
7943,9885,1
8525,8277,1
8640,10229,3
9761,10217,1
10235,9791,2
8611,8593,1
1957,8023,5
8025,8028,3
8033,8019,1
9938,8426,1
9927,8284,1
8649,9925,0
8467,8597,1
9800,8066,0
7869,9864,1
8315,9910,1
8581,8633,0
8634,8372,3
10192,9931,0
9930,10190,0
8588,9847,1
2186,1601,1
8673,8030,1
8429,8485,3
7878,8370,0
8342,9985,3
8635,9987,0
9994,8573,3
8455,9825,2
10260,8668,2
8586,8466,1
8654,10172,2
9747,9830,0
9748,8639,3
9853,9941,0
9847,9829,1
8721,8406,1
9788,9905,1
8534,8540,3
8535,8636,3
9885,8686,3
8543,7943,3
9875,9804,2
10167,10233,1
9882,8524,1
8600,9880,1
8640,10218,3
10229,8611,2
10235,8674,4
8593,6413,0
8028,8673,3
2182,8569,5
8023,8027,3
10215,8348,0
9807,10238,1
6403,10212,3
10214,7841,0
9772,158085,4
9773,10264,2
9764,7842,1
9925,8429,0
8066,8649,1
8558,8560,2
8302,9783,4
9910,10205,1
8633,8315,5
10243,9824,3
10179,10199,3
9930,10192,3
9986,8571,0
274581,8203,1
9989,10000,3
8475,9984,1
10252,8456,0
8667,9826,2
8197,8191,2
8650,8659,2
8472,10194,3
10003,10261,2
7794,8689,0
7819,8592,1
4087,8550,3
9831,10249,1
9851,8588,2
9823,9904,4
9789,9790,0
8178,8460,2
8226,10189,2
8697,8358,1
9810,8722,3
9876,8529,1
8564,8533,2
9791,9761,6
7788,6631,4
8525,10228,2
9908,6433,2
8030,2186,1
1601,8020,1
8019,8245,1
6547,9768,0
8284,8485,2
8426,9927,3
8467,9800,1
10267,9906,3
9865,10268,2
8372,8581,3
8370,8634,0
9864,7878,2
10191,9956,3
10190,9931,2
10001,9991,0
9837,9827,1
8177,10269,3
8277,10217,6
10265,1957,0
8033,8025,2
7844,8613,3
8597,9938,2
8305,7869,1
8485,9800,2
10194,10261,1
8540,8543,0
8600,10167,4
1957,8033,4
6403,9807,2
9985,9989,2
9991,9994,1
8573,8342,2
8659,8191,4
9827,9851,2
8588,7819,0
8592,9853,2
9830,9748,1
8406,8177,1
9790,9810,1
9880,8564,1
8533,8534,1
10233,9882,0
8636,8529,1
7943,9875,0
9804,8535,1
10218,7788,1
8674,8525,1
8611,9908,3
10228,8640,1
2186,10265,1
8020,8030,2
8613,9764,3
158085,10215,0
10212,7844,4
8348,6547,0
10238,10214,2
8305,9864,1
7869,8558,0
8560,10267,1
9783,9865,0
10192,10243,2
10199,10190,1
9824,10179,1
9987,9986,1
10000,8635,0
8571,274581,3
8203,8475,2
9984,10001,1
9825,8586,1
8455,10252,3
9826,8197,2
8667,8456,2
8650,8668,1
10260,8654,2
8466,10172,2
8472,10003,0
8639,7794,1
8689,4087,0
8550,9837,3
9829,9831,0
10249,9747,2
9941,9847,1
10189,9789,2
8721,8697,2
8358,8178,0
10269,9904,1
8722,9823,0
8460,9788,1
8524,9885,0
8686,9876,2
6631,8277,2
6433,10235,0
6413,9791,4
9761,8593,2
10217,10229,2
8569,8023,1
8027,1601,1
8673,2182,2
10264,7841,3
7842,9772,2
8485,8066,3
9938,8467,2
8597,8426,3
9927,8429,0
8649,8284,2
9800,9925,1
9906,8302,4
10205,8633,0
8315,8372,0
8581,8370,0
8634,7878,6
9931,10191,1
9956,9930,2
9905,8226,0
8245,8028,1
8025,8019,2
9768,9773,1
10268,9910,0
9853,9827,1
8543,8600,0
8558,8305,2
10267,7869,3
7794,9830,0
7819,9847,0
4087,8588,2
9747,8550,0
9748,8689,4
10249,9829,0
9831,8639,1
9789,10269,2
8178,8406,1
9788,9790,1
9904,8722,1
8177,8721,1
8529,9804,1
8535,7943,0
9876,10233,2
8636,8524,2
9885,9880,3
9875,8540,3
10167,8686,1
9882,8533,2
8302,8560,1
9865,9906,0
8372,10205,1
8370,8315,2
7878,8581,0
9864,8634,0
10190,9956,3
10243,9930,0
10179,10192,0
9837,8592,0
9851,9941,0
9823,8460,4
8226,8358,3
8697,10189,0
9810,9905,2
8534,8564,2
9910,9783,2
8633,10268,5
9931,9824,3
10191,10199,3
8019,1957,0
10215,7842,2
8305,10267,0
8342,8571,5
9994,8203,3
8475,9985,0
8668,9826,2
8197,10260,5
8456,8455,1
8586,8659,0
8588,9853,0
8639,10249,0
9829,9747,1
9847,9748,1
8721,8178,4
8722,9788,0
8524,8535,0
8533,10167,2
10233,8543,1
8540,8636,1
8686,8529,2
7943,9882,0
9804,9876,0
8600,9875,1
9791,8611,1
9908,8674,1
10235,8593,0
8640,7788,4
10229,6413,1
10265,8673,0
1601,8569,0
9807,10212,1
9772,8348,3
9764,9768,0
7841,158085,1
9773,8613,0
9925,9927,1
8284,9938,1
7869,8302,1
8560,9865,1
10205,8370,4
8581,8634,0
8635,9984,3
8573,9991,1
274581,9987,1
10001,9989,6
10252,9825,0
8191,8472,0
10261,8667,2
10172,10194,2
10003,8466,0
8654,8650,3
8689,9837,0
8592,9851,3
8550,7794,3
9830,9831,2
9941,7819,3
10189,9810,2
9905,9789,2
8406,8697,4
10269,8226,0
9790,9823,0
8460,9904,2
9880,8534,2
8564,9885,0
10218,6631,1
10217,6433,1
8277,10228,1
8028,2186,4
2182,8027,6
8033,8020,0
6547,10238,2
10214,10264,1
8485,8649,3
8429,8597,0
8066,8467,2
8558,9864,2
9906,9910,2
9783,8633,2
8315,7878,0
9986,10000,2
9827,4087,2
8358,8177,2
8525,9761,2
8030,8023,0
8025,8245,1
7844,6403,1
8426,9800,1
10268,8372,0
8667,8654,2
9876,8540,2
8245,8033,2
8372,9783,0
9987,8342,1
9991,274581,1
8571,9994,2
10260,10172,4
4087,8592,1
9747,9827,2
8639,9830,2
9904,9790,2
9810,8406,0
8529,8524,1
8535,10233,0
8636,7943,7
8543,9880,3
9875,8533,0
10167,8564,4
9882,9804,2
9908,10217,0
7788,8674,3
8277,10218,3
6631,9761,0
8569,8030,1
8020,8028,1
7842,10214,2
6403,9764,1
7844,9773,1
10212,6547,2
8613,10215,1
10267,8558,3
8302,8305,2
8370,10268,2
7878,10205,0
10192,10199,3
9824,10190,2
10243,10179,4
9985,8573,3
10000,8475,1
8203,10001,5
9989,8635,2
9984,9986,1
9825,8456,2
8455,10003,4
9826,8191,0
8650,10252,0
8466,10261,4
10194,8197,0
8472,8586,2
8659,8668,0
7794,8588,1
10249,8689,1
9831,8550,1
9837,9941,2
9851,9847,1
9853,7819,1
9823,10269,2
9789,8358,3
9788,10189,4
8226,8721,1
8177,9905,1
8460,8722,0
8534,8686,0
9885,8600,2
8593,9791,2
8611,6433,2
10229,10228,0
10235,8525,1
6413,8640,3
2186,8019,2
8673,8025,4
1957,2182,1
158085,10264,1
8348,7841,1
9768,9807,1
9925,8485,2
9938,8429,2
8597,9800,2
8426,8066,3
8649,9927,1
8467,8284,0
9910,8560,2
8633,9906,1
8634,8315,2
9864,8581,0
9956,9931,3
9930,10191,2
9748,9829,2
8178,8697,3
8023,1601,1
8027,10265,2
10238,9772,0
9865,7869,1
7841,8613,4
8342,8635,2
9986,8203,2
9994,9985,1
10252,8667,2
8197,9825,1
8586,8650,0
9827,7794,1
8550,9748,2
9847,9853,5
9905,9904,0
8358,9788,0
8524,9876,0
9880,10167,1
10233,9875,1
8564,8543,3
8540,9882,1
7943,8529,1
9804,8636,0
8600,8534,2
8640,8277,2
9761,6413,3
8674,8593,2
8611,10235,0
2182,2186,1
8030,1601,3
8033,8673,2
9772,9768,1
9764,10212,1
10214,158085,2
6547,6403,0
9773,8348,3
8284,9925,1
8560,8633,4
9783,8370,2
10268,7878,1
10205,8634,0
9956,9824,0
10190,10243,0
9931,10192,3
8573,9987,1
274581,9984,4
10001,10000,2
8475,9989,2
8191,10260,0
8668,8455,3
8456,10194,0
10261,9826,3
10172,8472,1
10003,8659,3
8654,8466,1
7819,9851,0
8588,9837,4
8689,9747,4
9829,8639,1
9830,10249,1
9941,4087,1
10189,9823,1
8178,8177,4
8721,9810,2
8697,8226,1
10269,8722,0
9790,8460,0
8533,9885,0
8686,8535,2
7788,10217,3
6631,10229,1
10218,9791,3
10228,9908,3
8245,1957,0
8025,8020,2
8019,8023,4
9807,7844,0
10264,7842,2
8485,8426,2
8429,8649,4
8066,8597,2
9927,8467,0
9800,9938,0
8558,8302,1
7869,9910,1
9906,8372,2
8315,8581,3
10191,10179,2
10199,9930,1
9991,8571,0
8592,9831,4
8406,9789,2
6433,8525,1
8028,8027,3
10265,8569,1
10215,10238,1
10267,9864,3
8305,9865,1
8456,8650,3
8569,8028,0
8348,10264,0
8370,9906,0
8633,7869,2
8635,8475,1
8203,8342,3
9984,9994,1
8667,10194,1
8472,10260,1
8586,10172,4
9748,8588,0
9830,9829,0
9853,9851,0
9788,10269,1
8460,9905,2
10235,9908,1
6413,8277,2
9761,8611,1
10217,8674,3
8593,8640,1
1601,2182,0
8673,8245,2
9807,10214,3
7842,7841,1
8613,9772,0
10238,9764,2
8581,10205,0
9910,8305,3
8372,8560,1
8634,10268,3
9985,10001,2
10000,274581,1
8571,8573,0
9989,9986,0
10252,10261,0
8455,8197,2
9826,8654,1
8668,9825,2
8466,8659,0
10003,8191,1
7794,9941,1
9747,8592,0
8639,8689,2
10249,8550,2
9831,9827,1
9837,7819,0
9789,8178,0
8226,8406,2
9904,10189,2
8177,8697,2
9810,8358,1
8722,9790,0
8525,10229,3
10228,10218,2
6433,6631,0
2186,8033,1
8020,8019,2
1957,8025,1
6403,9773,0
10212,10215,2
9768,158085,1
9938,8649,2
8066,9925,1
8597,9927,2
8426,8429,1
8467,8485,1
9800,8284,0
8302,10267,1
9864,8315,1
7878,9783,2
9865,8558,1
9987,9991,3
4087,9847,0
9823,8721,2
9791,7788,0
8023,10265,0
8027,8030,0
7844,6547,3
8191,8455,1
8033,8569,1
158085,7842,1
9991,10000,3
10001,8635,2
8650,8466,2
10261,8456,0
9827,9829,4
8592,10249,0
9853,9837,3
10229,8593,1
9908,8525,2
10218,6433,3
8674,9791,3
10265,8030,3
8025,2186,0
9772,6403,2
7841,10238,2
6547,9807,1
10264,8613,3
10214,8348,0
10179,9931,2
10191,10190,3
9824,10192,0
8573,8203,2
9986,8475,2
9994,9989,2
8571,9987,1
9825,9826,2
8197,8668,2
10260,10003,1
10172,8667,0
10194,10252,0
8659,8472,2
8654,8586,0
8588,9747,0
8689,9831,0
8550,9830,1
9847,7794,2
9851,4087,6
9941,9748,2
8640,9761,6
6631,6413,1
8611,10217,2
8277,7788,2
8028,1601,0
2182,8023,1
8019,8027,5
10215,9768,1
9764,7844,1
9925,9938,6
8284,8426,1
8429,8467,1
9927,8066,0
8649,8597,1
9930,9956,1
10199,10243,1
8342,9984,1
274581,9985,5
7819,8639,0
10235,10228,1
1957,8673,0
8245,8020,0
9773,10212,2
9931,10190,0
9938,9927,1
8066,8284,0
8597,8485,0
8426,8649,4
8467,9925,0
9800,8429,0
9824,10199,1
10192,9956,4
8023,8028,0
8635,9986,1
9985,9991,0
10000,8342,1
9748,9851,2
9829,8689,1
10217,10235,0
6433,8674,2
8593,8277,4
8525,8640,1
8030,2182,1
8027,8033,1
10265,1601,2
8485,9938,0
8649,8467,1
10179,9824,1
10199,9956,1
10192,10191,1
8203,8571,1
9989,274581,2
8475,10001,1
9984,8573,0
7794,8592,3
4087,7819,0
9747,9853,0
8639,8550,0
10249,9827,0
9830,8588,1
9831,9941,3
10228,6631,1
7788,8611,1
9761,10218,1
9791,10229,0
8569,8025,2
8673,8019,5
8284,8597,1
8429,8066,0
9927,9800,1
10190,9930,2
9931,10243,4
9987,9994,0
9837,9847,2
6413,9908,2
2186,8245,2
8020,1957,3
9930,9824,1
8019,8569,1
8342,9989,1
9991,8203,3
9994,10000,2
2182,10265,2
8025,8027,2
8033,1601,3
10243,10192,2
10190,10199,2
9987,9984,1
9986,10001,2
274581,8475,1
8571,9985,2
8673,8020,1
8245,8023,2
10191,9931,2
9956,10179,0
8573,8635,0
8028,8030,1
1957,2186,2
10265,8028,1
8203,9987,3
8635,274581,3
10000,8571,2
8020,2182,1
1601,8019,1
8027,1957,1
10192,9930,1
9824,10243,1
9931,10199,3
8475,8342,0
9984,9991,0
9989,8573,2
10001,9994,1
8023,8025,4
2186,8673,1
9956,10191,2
10179,10190,1
9985,9986,3
8030,8033,1
8569,8245,2
9930,10179,1
10243,10191,2
8020,2186,2
2182,8028,4
8027,8245,2
8025,1601,2
10191,9824,1
10199,10179,1
10243,9956,1
8673,8569,0
1957,8030,2
9930,9931,1
10190,10192,2
8033,8023,2
8019,10265,1
8530,8524,2
8543,9857,1
9885,8529,3
9875,9876,5
8533,8636,2
10167,8537,2
10233,8686,1
8564,7943,2
8535,9804,2
8302,10268,3
8370,8305,1
8560,10205,1
9865,8315,0
10281,7878,0
8371,8603,2
9931,7730,4
10243,9930,2
10192,10190,2
10179,9956,3
10199,10191,3
9941,9873,3
9874,4087,0
9853,8576,3
9837,9851,1
9847,10249,4
9831,9748,0
9829,9827,1
8592,9747,1
8689,8639,1
7794,9830,0
8600,9882,3
8634,9906,1
8633,8558,3
10267,9910,2
9864,8581,1
9956,10199,4
10191,10192,0
10190,10179,2
9930,9931,1
7730,10243,0
8344,8455,1
9879,9826,2
8667,8668,0
8650,10261,2
8456,8654,2
9850,9825,0
8466,10260,1
8472,10003,1
8586,10252,3
8659,10194,1
9857,8530,1
8529,8533,0
8537,8535,0
7943,10233,4
8686,9885,0
8524,8564,2
9882,9875,2
9804,10167,1
9764,10214,1
10212,7841,1
9768,7842,0
8485,9927,0
9925,9938,3
8066,8467,2
9906,9864,1
10268,8634,0
8305,8302,1
8315,8560,1
7878,9865,0
8603,10281,4
8558,8371,1
9910,8633,2
10192,9931,3
10179,10191,3
10199,7730,3
9873,9829,1
9851,9874,1
9830,9853,1
10249,7794,0
9748,8689,0
8639,9847,1
9747,9941,2
4087,9831,2
9827,8592,1
8576,9837,2
9823,10269,1
10189,8165,4
8178,8697,2
9904,8358,3
8721,9788,3
8226,9776,3
9905,9790,3
8406,9810,2
8177,9789,0
8636,8543,4
9876,8600,2
9807,158085,1
9773,9772,2
7844,10264,1
6403,10215,2
10238,2033,3
10251,8597,0
8426,8649,2
9800,9860,1
8581,10267,2
10205,8370,4
10243,10190,2
9930,9956,4
7730,10191,1
8472,8659,2
8456,10252,4
9847,9851,1
9829,9747,1
9860,8426,2
8597,9800,1
9927,8066,2
8467,9925,3
10281,8633,1
9931,10199,3
9956,10190,2
10192,9930,2
10260,8667,3
9875,8529,3
8535,7943,3
9938,8485,1
8649,10251,1
10179,10243,1
9826,8650,3
9885,8524,1
8543,9876,3
8560,7878,1
9825,8659,1
8455,9850,0
9873,9827,0
9941,9830,1
9874,9831,2
9853,10249,2
9837,4087,1
8592,9748,4
8689,8576,1
10233,9857,0
8564,8636,1
8600,8537,5
8530,8686,4
10167,9882,2
8533,9804,0
10215,7844,0
158085,9764,1
9772,10238,1
7842,9807,1
2033,9773,2
7841,6403,0
10264,10212,1
9860,8597,5
8581,9906,2
8302,10205,0
9865,8603,3
8633,10267,2
9956,10192,5
10190,9931,0
9930,7730,3
8475,8573,0
9991,9989,4
10252,8667,3
8668,8456,2
10260,8472,0
10261,8344,3
10194,9879,4
10003,8466,0
8654,8586,2
9789,8226,3
9788,9905,3
10269,8721,1
8697,8177,2
8165,9904,0
8358,10189,0
9790,9823,1
9776,8406,0
9810,8178,0
8593,8464,2
10229,10235,1
7788,10217,1
6433,9803,0
8674,9791,3
8640,9761,2
8611,6413,2
9908,8277,2
10219,10228,0
10214,9768,1
9925,8485,5
10251,8426,1
8066,9938,1
9927,8467,2
9800,8649,1
9864,10268,0
8634,8305,2
10281,8558,1
8371,9910,0
10191,10243,1
10199,10179,0
7794,8639,1
8370,8315,0
9825,10261,3
7943,9885,1
9910,10281,4
9826,8456,0
8650,8455,0
8472,8344,4
9874,9847,1
9748,7794,4
8639,9827,2
10189,9788,0
8406,9790,3
9876,8530,4
9882,8533,2
8524,10233,1
8537,8543,0
8529,10167,1
9804,8600,2
9791,8593,1
8277,6433,2
10217,10229,2
10235,7788,5
10228,9908,4
9761,10219,1
8464,8611,2
6413,8640,1
9803,8674,1
10251,9860,1
9925,8066,6
10267,9906,0
10205,8634,2
8315,8302,3
8558,9865,1
9931,9956,1
10191,10190,4
7730,10192,0
9989,8475,4
8573,9991,1
9879,8667,2
10260,9850,4
8466,8668,2
